Time (min),Temperature (°C),Weight (mg),Heat Flow (mW),Temperature Difference (°C),Temperature Difference (µV),Sample Purge Flow (mL/min),Deriv. Weight (%/°C),Deriv. Heat Flow (W/(g·°C))
26.921,296.7736,6.031668,-8.34592,-0.4725937,-4.815417,99.99322,1.103197,-0.00080666
26.92934,296.8542,6.022645,-8.346269,-0.472632,-4.81612,100.001,1.096072,-0.00067375
26.93766,296.938,6.013657,-8.346559,-0.4726636,-4.816757,99.98105,1.08896,-0.00054267
26.946,297.0226,6.00473,-8.34711,-0.4727153,-4.817598,100.0222,1.081824,-0.00041356
26.95434,297.1054,5.995848,-8.347968,-0.4727921,-4.818697,99.99309,1.074689,-0.0002866
26.96267,297.1868,5.987011,-8.348403,-0.4728371,-4.81947,100.0226,1.067556,-0.00016132
26.971,297.2722,5.978176,-8.348603,-0.4728606,-4.820026,99.99055,1.060421,-3.7253e-05
26.97934,297.3554,5.969446,-8.348934,-0.472896,-4.8207,99.99082,1.05332,8.50551e-05
26.98767,297.4414,5.960772,-8.348984,-0.4729072,-4.82113,100.0187,1.04619,0.000206317
26.996,297.5206,5.952123,-8.3487,-0.4728978,-4.82135,99.9803,1.03912,0.000325216
27.00434,297.6077,5.94354,-8.34863,-0.4728994,-4.821679,99.99559,1.032033,0.000443347
27.01267,297.6895,5.935019,-8.348632,-0.4729111,-4.822109,99.99986,1.024976,0.000559701
27.021,297.7732,5.926562,-8.348888,-0.4729414,-4.822726,100.0051,1.017917,0.000674925
27.02934,297.858,5.918157,-8.349055,-0.4729639,-4.823262,100.0217,1.010856,0.000789214
27.03766,297.9375,5.90983,-8.348692,-0.4729494,-4.823418,99.98042,1.003823,0.00090186
27.046,298.0221,5.901568,-8.348179,-0.4729195,-4.823414,100.0272,0.9967907,0.001014014
27.05434,298.1043,5.893372,-8.347672,-0.472892,-4.823436,99.9755,0.9897568,0.001125017
27.06266,298.1884,5.88519,-8.347139,-0.4728612,-4.823418,100.0436,0.982716,0.00123517
27.071,298.2704,5.877081,-8.346374,-0.472814,-4.823231,100.0242,0.9757579,0.001344539
27.07934,298.3544,5.869086,-8.345888,-0.4727873,-4.823254,99.97163,0.9687666,0.001453845
27.08767,298.4397,5.861132,-8.345282,-0.4727502,-4.82317,99.99658,0.9617969,0.001562596
27.096,298.5214,5.853198,-8.344894,-0.472733,-4.823288,99.98974,0.9548866,0.001670637
27.10434,298.6086,5.845324,-8.344016,-0.4726733,-4.822974,99.97434,0.9479496,0.001779512
27.11267,298.6906,5.837534,-8.342566,-0.4725734,-4.82225,100.0372,0.9410422,0.001887517
27.121,298.771,5.8298,-8.341358,-0.4724933,-4.821728,99.99862,0.9341446,0.001995368
27.12934,298.8578,5.822135,-8.34046,-0.4724326,-4.821403,99.99862,0.9272469,0.002103735
27.13767,298.9392,5.81454,-8.339084,-0.4723392,-4.820746,99.99869,0.9203656,0.002211751
27.146,299.0246,5.807004,-8.337494,-0.472226,-4.819885,100.0012,0.9135131,0.002320732
27.15434,299.1093,5.799543,-8.335955,-0.4721174,-4.819074,99.96835,0.9034038,0.002476079
27.16266,299.1946,5.7921,-8.334147,-0.4719879,-4.818047,100.0307,0.8965424,0.002585291
27.171,299.2772,5.784734,-8.33208,-0.47184,-4.816835,99.99969,0.8897276,0.002694678
27.17934,299.361,5.777484,-8.329816,-0.4716761,-4.815457,100.0279,0.8861716,0.002757227
27.18766,299.4426,5.770276,-8.327621,-0.4715193,-4.81415,99.95395,0.8793828,0.00286662
27.196,299.527,5.763092,-8.3259,-0.4713969,-4.813196,100.015,0.8693326,0.003023554
27.20434,299.6142,5.755972,-8.323549,-0.4712239,-4.811728,100.0106,0.8625313,0.003134281
27.21267,299.695,5.748906,-8.320978,-0.4710387,-4.810132,99.99524,0.85579,0.003245271
27.221,299.781,5.741901,-8.31864,-0.470868,-4.808684,99.99859,0.8490697,0.003356812
27.22934,299.8647,5.734958,-8.316116,-0.4706846,-4.807109,99.99108,0.8423444,0.003468569
27.23767,299.9481,5.728086,-8.313575,-0.4705,-4.805518,99.97184,0.835648,0.003581052
27.246,300.028,5.72128,-8.310792,-0.4702989,-4.80376,100.0156,0.8289968,0.003693746
27.25434,300.1132,5.714529,-8.307995,-0.4700928,-4.801947,99.99542,0.8223418,0.00380722
27.26267,300.1944,5.707812,-8.304889,-0.4698658,-4.799922,99.98969,0.8156934,0.003921148
27.271,300.2805,5.701182,-8.301701,-0.4696289,-4.797797,99.97814,0.8090618,0.004035938
27.27934,300.3646,5.694632,-8.298202,-0.4693696,-4.795441,100.0335,0.802471,0.004150922
27.28766,300.4454,5.68814,-8.294644,-0.4691078,-4.79306,99.98582,0.7958909,0.004266133
27.296,300.5308,5.681676,-8.291375,-0.4688654,-4.790875,99.99575,0.789306,0.004382059
27.30434,300.6132,5.675283,-8.287657,-0.46859,-4.788354,100.0062,0.7827638,0.004498181
27.31266,300.7015,5.668979,-8.284132,-0.4683258,-4.785947,99.99384,0.7762134,0.004615238
27.321,300.7847,5.662684,-8.280324,-0.4680437,-4.783356,99.99094,0.7696958,0.00473217
27.32934,300.8703,5.65647,-8.276387,-0.46775,-4.78065,100.0124,0.7632182,0.004849548
27.33767,300.9538,5.650322,-8.272566,-0.4674675,-4.778056,100.0093,0.7567786,0.004966959
27.346,301.0361,5.644244,-8.268462,-0.4671637,-4.775246,99.98634,0.7503631,0.005084213
27.35434,301.1162,5.638192,-8.264181,-0.4668478,-4.772309,100.0072,0.7439734,0.00520187
27.36267,301.2036,5.63223,-8.259556,-0.4664997,-4.769044,99.9863,0.7375842,0.005320366
27.371,301.2868,5.626318,-8.25525,-0.46618,-4.766069,100.0097,0.7312678,0.005438761
27.37934,301.3711,5.620476,-8.250491,-0.4658244,-4.762726,100.0016,0.7249856,0.005557361
27.38767,301.4563,5.614674,-8.24575,-0.4654697,-4.759394,100.0229,0.7187299,0.00567607
27.396,301.5394,5.6089,-8.240594,-0.4650844,-4.755746,99.99311,0.7125382,0.005794534
27.40434,301.6211,5.603204,-8.235391,-0.4646966,-4.752071,99.99091,0.706383,0.005912488
27.41266,301.7055,5.597516,-8.230519,-0.4643322,-4.748636,100.0187,0.7002306,0.006030691
27.421,301.7906,5.59191,-8.225158,-0.4639297,-4.744809,99.98664,0.6941406,0.006148899
27.42934,301.8728,5.586363,-8.219621,-0.4635159,-4.740867,99.96664,0.6880946,0.006266468
27.43766,301.9596,5.580894,-8.21416,-0.463105,-4.736957,100.018,0.6820738,0.006383806
27.446,302.0435,5.575429,-8.208632,-0.4626914,-4.733017,100.0056,0.6761022,0.006500653
27.45434,302.1316,5.570025,-8.202824,-0.4622531,-4.728825,99.95965,0.6701374,0.006617438
27.46267,302.2118,5.56467,-8.196842,-0.4618076,-4.724559,100.0329,0.6642734,0.006733066
27.471,302.297,5.559397,-8.190789,-0.461353,-4.7202,99.98962,0.6584186,0.006848266
27.47934,302.3791,5.554169,-8.184488,-0.4608812,-4.715662,100.0148,0.6526082,0.006962678
27.48767,302.4644,5.548962,-8.178222,-0.4604102,-4.711132,99.97641,0.6468359,0.007076878
27.496,302.5462,5.543845,-8.171869,-0.4599354,-4.706563,99.99545,0.6411109,0.007190305
27.50434,302.6329,5.538708,-8.165884,-0.4594854,-4.702248,100.0277,0.6354224,0.007303466
27.51267,302.7158,5.533601,-8.159628,-0.4590174,-4.697748,100.011,0.6297913,0.00741605
27.521,302.7962,5.528549,-8.153335,-0.4585486,-4.69324,99.98894,0.6242222,0.007527699
27.52934,302.8838,5.52355,-8.146911,-0.4580642,-4.688569,100.0009,0.6186504,0.00763875
27.53766,302.969,5.518598,-8.140306,-0.4575676,-4.683774,99.95951,0.6131372,0.007749149
27.546,303.0505,5.51368,-8.133447,-0.4570546,-4.678808,100.0405,0.6076855,0.007858545
27.55434,303.1395,5.508806,-8.12675,-0.4565488,-4.673916,99.99874,0.6022588,0.007967934
27.56266,303.2193,5.503999,-8.12019,-0.4560609,-4.66921,99.98728,0.5969165,0.00807563
27.571,303.3042,5.499214,-8.113374,-0.455549,-4.664256,100.0148,0.591603,0.0081829
27.57934,303.3856,5.49447,-8.106374,-0.455026,-4.659187,99.98019,0.5863422,0.008288611
27.58767,303.472,5.489816,-8.09907,-0.4544758,-4.65384,99.98798,0.581107,0.008393925
27.596,303.5564,5.485205,-8.091493,-0.4539066,-4.648295,99.99962,0.5759312,0.008497785
27.60434,303.6356,5.480616,-8.08387,-0.4533374,-4.642752,100.0304,0.5708096,0.008599562
27.61267,303.7238,5.476066,-8.076734,-0.4527997,-4.63753,99.98391,0.5656915,0.008701098
27.621,303.8049,5.47158,-8.069574,-0.4522652,-4.63234,100.0222,0.5606632,0.008801049
27.62934,303.891,5.467124,-8.06221,-0.4517115,-4.62695,100.0236,0.555664,0.008899688
27.63767,303.9741,5.462683,-8.054347,-0.4511218,-4.621193,99.96778,0.5507148,0.008997011
27.646,304.0608,5.458276,-8.046719,-0.4505476,-4.615594,100.0116,0.5458145,0.009093655
27.65434,304.145,5.45393,-8.038921,-0.449963,-4.609888,99.99656,0.5409472,0.009188468
27.66266,304.2281,5.449624,-8.03065,-0.4493425,-4.603814,99.99861,0.5361409,0.009282158
27.671,304.3118,5.445347,-8.022689,-0.448746,-4.597986,100.0215,0.531368,0.009374476
27.67934,304.3945,5.441108,-8.01479,-0.4481549,-4.59221,100.0121,0.5266524,0.009465855
27.68766,304.4786,5.43689,-8.006646,-0.4475442,-4.586234,100.027,0.5219756,0.009556243
27.696,304.5637,5.432726,-7.998094,-0.4469016,-4.57993,99.97801,0.5173531,0.009645558
27.70434,304.649,5.428586,-7.989291,-0.44624,-4.573432,100.0222,0.5127665,0.009733528
27.71267,304.7308,5.424496,-7.98072,-0.4455988,-4.567142,99.99562,0.5082428,0.009820298
27.721,304.8145,5.420439,-7.972541,-0.4449867,-4.561146,99.95421,0.5037648,0.009905649
27.72934,304.8961,5.416436,-7.963704,-0.4443252,-4.554645,100.0277,0.4993372,0.009989505
27.73767,304.9812,5.412482,-7.954766,-0.4436534,-4.548037,99.94639,0.4949379,0.01007201
27.746,305.064,5.408548,-7.94606,-0.4430016,-4.541633,100.0541,0.4906124,0.01015341
27.75434,305.1525,5.404644,-7.936726,-0.4422977,-4.534693,100.0144,0.4862904,0.01023308
27.76267,305.2353,5.400768,-7.927659,-0.441619,-4.528012,99.96368,0.4820491,0.01031149
27.771,305.3186,5.396922,-7.918671,-0.440946,-4.521389,100.0039,0.4778478,0.01038825
27.77934,305.405,5.39313,-7.909472,-0.4402552,-4.514584,100.0001,0.4736761,0.01046353
27.78766,305.49,5.389355,-7.900361,-0.4395721,-4.507855,99.96074,0.4695448,0.01053716
27.796,305.5752,5.385614,-7.89099,-0.4388692,-4.500924,100.0177,0.4654614,0.0106093
27.80434,305.6586,5.381921,-7.88133,-0.438146,-4.493784,99.97774,0.4614252,0.01067964
27.81266,305.7456,5.378232,-7.871886,-0.4374371,-4.48679,100.0056,0.4574242,0.01074843
27.821,305.8302,5.374551,-7.862652,-0.4367469,-4.479989,100.0166,0.4534653,0.01081537
27.82934,305.9116,5.370926,-7.853101,-0.4360346,-4.472959,100.0107,0.4495596,0.01088081
27.83767,305.997,5.367331,-7.843622,-0.4353247,-4.465953,99.98766,0.4456772,0.01094454
27.846,306.0808,5.363756,-7.833765,-0.4345874,-4.458664,100.0173,0.4418276,0.01100648
27.85434,306.1684,5.360226,-7.823796,-0.4338392,-4.451264,99.98028,0.4380281,0.01106733
27.86267,306.2492,5.356722,-7.814092,-0.4331164,-4.44412,100.0006,0.4342876,0.01112648
27.871,306.3319,5.353256,-7.804109,-0.4323707,-4.436743,100.0089,0.4305684,0.01118362
27.87934,306.4166,5.349773,-7.794187,-0.4316284,-4.429398,100.0218,0.4268832,0.01123943
27.88767,306.4981,5.346309,-7.784268,-0.4308886,-4.422076,99.96268,0.423239,0.01129375
27.896,306.5813,5.34286,-7.774424,-0.4301534,-4.414802,100.0102,0.4196267,0.01134667
27.90434,306.6687,5.339438,-7.764256,-0.4293906,-4.407241,99.98512,0.4160309,0.01139842
27.91266,306.7516,5.336016,-7.75394,-0.4286201,-4.399602,100.016,0.4124996,0.01144869
27.921,306.8352,5.332636,-7.743944,-0.427874,-4.392212,99.97897,0.4089954,0.01149727
27.92934,306.9206,5.329312,-7.734456,-0.4271656,-4.385209,100.0234,0.4055342,0.01154459
27.93766,307.005,5.326016,-7.724484,-0.4264211,-4.377834,100.0121,0.4021082,0.0115903
27.946,307.0925,5.32274,-7.714232,-0.4256534,-4.37022,99.99024,0.3987083,0.01163439
27.95434,307.1725,5.319482,-7.704116,-0.4249018,-4.362771,100.0098,0.3953526,0.0116766
27.96267,307.2586,5.316321,-7.693882,-0.4241371,-4.355187,100.0193,0.3920129,0.01171752
27.971,307.3458,5.313215,-7.683752,-0.4233803,-4.347684,100.0044,0.3886937,0.01175668
27.97934,307.4263,5.310125,-7.67338,-0.4226098,-4.340039,100.0116,0.3854202,0.01179438
27.98767,307.5114,5.307078,-7.66301,-0.4218366,-4.332364,99.98389,0.3821705,0.01183084
27.996,307.5952,5.304063,-7.652869,-0.4210817,-4.324878,100.0109,0.3789628,0.01186643
28.00434,307.677,5.301069,-7.64242,-0.420305,-4.317166,100.0232,0.375785,0.01189988
28.01267,307.7604,5.29808,-7.631616,-0.4194998,-4.30916,99.94497,0.3726285,0.01193187
28.021,307.8473,5.295106,-7.621076,-0.4187131,-4.301341,100.0008,0.3695154,0.01196286
28.02934,307.9304,5.292156,-7.610359,-0.4179154,-4.29341,100.0089,0.366436,0.01199181
28.03766,308.017,5.28927,-7.599468,-0.4171024,-4.28532,100.0142,0.3633695,0.01201942
28.046,308.0984,5.286378,-7.588888,-0.4163174,-4.277517,99.97634,0.360348,0.0120454
28.05434,308.1823,5.283486,-7.578321,-0.4155312,-4.269701,100.0183,0.3573408,0.01206962
28.06266,308.265,5.280645,-7.567694,-0.4147418,-4.26185,99.98282,0.3543655,0.01209241
28.071,308.3531,5.277824,-7.557364,-0.4139715,-4.254194,99.99439,0.3514108,0.01211386
28.07934,308.4358,5.275037,-7.54672,-0.4131814,-4.246336,100.0087,0.3485114,0.01213374
28.08767,308.5187,5.272253,-7.536144,-0.4123967,-4.23853,100.0472,0.345638,0.01215205
28.096,308.606,5.26951,-7.52564,-0.411615,-4.230758,99.98116,0.3427678,0.01216898
28.10434,308.6892,5.266782,-7.515131,-0.410836,-4.223009,99.97152,0.3399519,0.01218561
28.11267,308.773,5.264081,-7.504947,-0.4100815,-4.215512,100.0195,0.3371491,0.01220028
28.121,308.857,5.261364,-7.494843,-0.409333,-4.208076,99.96892,0.3343814,0.01221344
28.12934,308.943,5.2587,-7.484374,-0.408556,-4.200344,99.99015,0.3316298,0.01222456
28.13767,309.0239,5.256039,-7.47352,-0.407753,-4.192347,99.97184,0.3289172,0.01223436
28.146,309.1138,5.253393,-7.462878,-0.406961,-4.18446,100.0397,0.3262132,0.01224275
28.15434,309.1938,5.250782,-7.452302,-0.4061806,-4.176694,99.97969,0.3235436,0.01224891
28.16266,309.281,5.248168,-7.441739,-0.4053965,-4.168887,100.0095,0.32088,0.0122538
28.171,309.3631,5.245584,-7.431064,-0.4046078,-4.161032,100.0028,0.3182543,0.01225744
28.17934,309.448,5.24301,-7.420584,-0.403832,-4.15331,99.99882,0.3156536,0.01225951
28.18766,309.5318,5.240479,-7.40975,-0.4030306,-4.14532,100.0012,0.313081,0.01225965
28.196,309.6156,5.237972,-7.398688,-0.4022116,-4.13715,100.0076,0.3105372,0.01225855
28.20434,309.6986,5.235466,-7.387794,-0.4014065,-4.129123,99.9825,0.308012,0.01225632
28.21267,309.7829,5.232935,-7.377194,-0.4006229,-4.121313,100.0096,0.3055067,0.01225313
28.221,309.8657,5.230469,-7.366562,-0.3998382,-4.113494,100.0219,0.30303,0.01224842
28.22934,309.9504,5.228033,-7.356176,-0.399071,-4.10585,99.97912,0.3005813,0.01224254
28.23767,310.0297,5.225582,-7.345534,-0.398288,-4.098045,100.0209,0.29816,0.01223544
28.246,310.1204,5.223176,-7.334968,-0.3975035,-4.090222,100.0336,0.2957405,0.01222701
28.25434,310.2028,5.220782,-7.32435,-0.3967213,-4.082424,99.95032,0.2933508,0.01221762
28.26267,310.2887,5.218407,-7.313671,-0.395932,-4.07455,100.0175,0.2909784,0.01220764
28.271,310.3712,5.216023,-7.303399,-0.3951764,-4.067022,100.017,0.2886404,0.01219656
28.27934,310.4608,5.213633,-7.293225,-0.3944241,-4.059529,99.96249,0.286307,0.01218409
28.28766,310.5434,5.211317,-7.282916,-0.3936667,-4.051982,100.0166,0.2840054,0.01217034
28.296,310.6316,5.20901,-7.272675,-0.3929111,-4.044454,100.0056,0.281709,0.01215497
28.30434,310.7131,5.206706,-7.262599,-0.3921729,-4.037104,100.0065,0.2794447,0.01213887
28.31266,310.7987,5.204406,-7.252411,-0.3914238,-4.029641,99.99764,0.2771904,0.01212202
28.321,310.8812,5.202172,-7.241974,-0.3906582,-4.022009,99.97078,0.2749654,0.01210425
28.32934,310.9651,5.199936,-7.231819,-0.3899131,-4.014584,100.0346,0.272758,0.01208506
28.33767,311.051,5.197743,-7.221569,-0.3891594,-4.00707,99.99981,0.2705655,0.01206433
28.346,311.1354,5.195556,-7.211426,-0.3884159,-3.999661,100.0165,0.268398,0.01204254
28.35434,311.217,5.193402,-7.20105,-0.3876558,-3.99208,99.9815,0.2662379,0.01201948
28.36267,311.3029,5.191284,-7.191145,-0.3869292,-3.984842,100.0146,0.2640936,0.01199576
28.371,311.3879,5.18914,-7.180986,-0.386184,-3.977412,100.0068,0.2619759,0.0119714
28.37934,311.4709,5.18707,-7.170556,-0.3854196,-3.969783,99.98497,0.25988,0.01194633
28.38767,311.552,5.185017,-7.160452,-0.3846812,-3.962418,99.99952,0.2578135,0.01192072
28.396,311.6398,5.182986,-7.150144,-0.3839231,-3.95485,99.97843,0.2557642,0.01189418
28.40434,311.7215,5.180932,-7.139947,-0.3831781,-3.947417,100.0336,0.2537317,0.01186644
28.41266,311.8052,5.178914,-7.129766,-0.382433,-3.939983,99.97695,0.2517138,0.01183814
28.421,311.888,5.176867,-7.119931,-0.3817148,-3.932824,100.0044,0.2497234,0.01180956
28.42934,311.9696,5.174866,-7.110004,-0.3809902,-3.925595,100.0103,0.2477485,0.01177981
28.43766,312.055,5.172859,-7.100162,-0.3802703,-3.918416,99.98258,0.2457903,0.01174928
28.446,312.1369,5.17088,-7.090184,-0.3795422,-3.911151,100.0159,0.2438484,0.01171756
28.45434,312.2211,5.168938,-7.080359,-0.3788243,-3.903989,100.0005,0.2419272,0.01168514
28.46267,312.3086,5.166996,-7.070494,-0.3781018,-3.896781,99.95946,0.2400252,0.01165223
28.471,312.3962,5.165066,-7.060522,-0.377372,-3.889496,100.019,0.238128,0.01161805
28.47934,312.4792,5.163137,-7.050898,-0.3766716,-3.882515,100.0234,0.2362569,0.01158345
28.48767,312.5604,5.161268,-7.040903,-0.3759444,-3.875256,99.99566,0.2344068,0.01154826
28.496,312.6447,5.15938,-7.031397,-0.3752526,-3.86836,99.99098,0.2325654,0.01151215
28.50434,312.7288,5.157527,-7.0217,-0.3745466,-3.861318,99.97309,0.2307402,0.01147541
28.51267,312.8096,5.155676,-7.011993,-0.3738424,-3.854294,100.0283,0.2289357,0.01143811
28.521,312.8957,5.153847,-7.002462,-0.3731484,-3.847372,99.97426,0.2271313,0.01139959
28.52934,312.9785,5.152037,-6.992408,-0.372417,-3.840067,100.0017,0.2253475,0.0113608
28.53766,313.0662,5.150232,-6.982691,-0.3717086,-3.832996,100.0305,0.2235662,0.0113213
28.546,313.151,5.148426,-6.973184,-0.3710181,-3.826111,99.98699,0.2218066,0.01128163
28.55434,313.2367,5.14663,-6.963531,-0.370316,-3.819104,100.0148,0.2200625,0.0112416
28.56266,313.3198,5.144854,-6.953809,-0.3696106,-3.81206,99.96622,0.2183376,0.01120133
28.571,313.4018,5.143088,-6.94458,-0.3689433,-3.805411,99.97995,0.2166202,0.01116013
28.57934,313.4852,5.141339,-6.935138,-0.3682594,-3.798589,100.0019,0.2149125,0.01111843
28.58767,313.5698,5.13963,-6.925751,-0.367579,-3.791803,100.0127,0.2132219,0.01107654
28.596,313.6518,5.137922,-6.91585,-0.3668618,-3.784634,100.0004,0.2115439,0.01103403
28.60434,313.7378,5.13624,-6.906298,-0.3661687,-3.777716,100.0203,0.2098704,0.01099084
28.61267,313.82,5.134554,-6.897228,-0.3655147,-3.771199,99.97908,0.2082173,0.01094763
28.621,313.904,5.132876,-6.888278,-0.3648686,-3.764762,99.99049,0.2065785,0.010904
28.62934,313.9893,5.131211,-6.879262,-0.3642166,-3.758264,100.0124,0.2049431,0.01085936
28.63767,314.0718,5.129532,-6.869968,-0.3635456,-3.751567,99.96749,0.2033316,0.01081468
28.646,314.1583,5.127888,-6.861166,-0.3629097,-3.745232,100.0066,0.20172,0.01076905
28.65434,314.246,5.12625,-6.852194,-0.3622608,-3.738763,100.0281,0.2001184,0.01072317
28.66266,314.3295,5.124639,-6.843269,-0.3616184,-3.732361,99.98564,0.1985306,0.01067673
28.671,314.4121,5.123016,-6.834556,-0.3609926,-3.726132,100.016,0.1969574,0.01063007
28.67934,314.4973,5.121417,-6.826276,-0.3603986,-3.720228,99.99415,0.1953949,0.01058306
28.68766,314.5788,5.119839,-6.817884,-0.3597981,-3.714256,99.9859,0.1938498,0.01053597
28.696,314.6621,5.118282,-6.809064,-0.3591648,-3.707944,100.0071,0.192313,0.01048864
28.70434,314.7476,5.116738,-6.800159,-0.3585234,-3.70155,99.98882,0.1907854,0.01044132
28.71267,314.8312,5.11519,-6.79139,-0.3578941,-3.695278,100.006,0.1892728,0.01039389
28.721,314.9126,5.11368,-6.783038,-0.3572976,-3.689344,100.0116,0.1877772,0.01034657
28.72934,314.9965,5.11217,-6.77459,-0.3566922,-3.683317,100.0004,0.1862869,0.01029873
28.73767,315.0839,5.110654,-6.765939,-0.3560695,-3.67711,100.0,0.1848142,0.01025097
28.746,315.1691,5.109141,-6.757084,-0.355433,-3.67076,100.0393,0.1833498,0.01020271
28.75434,315.2514,5.107627,-6.747956,-0.354778,-3.664218,99.96447,0.1818984,0.01015433
28.76267,315.335,5.106134,-6.739247,-0.3541539,-3.657995,100.0116,0.1804549,0.01010578
28.771,315.4202,5.10464,-6.730772,-0.3535468,-3.651947,99.98641,0.179026,0.01005717
28.77934,315.5036,5.103178,-6.722439,-0.3529518,-3.646024,100.0388,0.1776096,0.01000805
28.78766,315.5876,5.10175,-6.714494,-0.3523861,-3.640402,100.019,0.1762036,0.009958558
28.796,315.672,5.100346,-6.706504,-0.3518168,-3.634741,99.979,0.1748048,0.00990871
28.80434,315.7565,5.098953,-6.698144,-0.3512198,-3.628796,99.96892,0.1734154,0.009858505
28.81266,315.8352,5.097526,-6.689422,-0.3505992,-3.622605,99.99516,0.1720434,0.009808032
28.821,315.9218,5.096108,-6.681431,-0.3500288,-3.616931,99.99478,0.1706734,0.00975716
28.82934,316.0068,5.094711,-6.673803,-0.3494869,-3.61155,100.0012,0.1693161,0.009706137
28.83767,316.0893,5.093373,-6.666391,-0.3489631,-3.606356,100.0482,0.1679724,0.009655059
28.846,316.1771,5.092041,-6.658728,-0.3484172,-3.600934,99.9838,0.1666308,0.009603432
28.85434,316.2602,5.090703,-6.650591,-0.3478391,-3.595178,99.98936,0.1653107,0.0095524
28.86267,316.3432,5.08936,-6.64285,-0.347291,-3.589731,99.97051,0.1640002,0.009501153
28.871,316.427,5.087996,-6.63474,-0.3467145,-3.58399,99.98389,0.1626977,0.009449454
28.87934,316.5096,5.086638,-6.62675,-0.346148,-3.578351,100.0502,0.1614043,0.009397491
28.88767,316.591,5.085338,-6.619134,-0.3456104,-3.57301,99.97111,0.1601241,0.009345413
28.896,316.677,5.084074,-6.611515,-0.3450702,-3.567642,99.9839,0.1588491,0.009293059
28.90434,316.7622,5.082837,-6.6038,-0.3445236,-3.562209,100.0096,0.1575821,0.00924052
28.91266,316.8441,5.08161,-6.596045,-0.343976,-3.556761,100.0054,0.1563282,0.009188275
28.921,316.9304,5.080383,-6.588203,-0.3434194,-3.551222,99.98497,0.1550825,0.009135899
28.92934,317.0146,5.079137,-6.58013,-0.3428467,-3.545515,100.0084,0.1538513,0.009083613
28.93766,317.0972,5.077919,-6.572754,-0.3423276,-3.540362,99.99774,0.1526272,0.009030941
28.946,317.1826,5.076685,-6.56539,-0.341808,-3.535202,100.0012,0.1514082,0.008978012
28.95434,317.2648,5.075487,-6.557895,-0.3412808,-3.529964,100.0127,0.1502049,0.008925335
28.96267,317.3473,5.074318,-6.550671,-0.3407736,-3.524933,99.98266,0.1490098,0.008872539
28.971,317.4326,5.073105,-6.543193,-0.3402461,-3.51969,100.0184,0.147813,0.008819438
28.97934,317.5148,5.071906,-6.536158,-0.339754,-3.514812,99.99931,0.1466226,0.008766049
28.98767,317.5968,5.070719,-6.529199,-0.3392676,-3.50999,99.98732,0.1454397,0.008712766
28.996,317.6792,5.069546,-6.521949,-0.3387594,-3.504941,100.0325,0.1442647,0.008659484
